6717,00051135769508,78809461938
6718,00051135769515,78809461946
6719,00051135769522,78809461953
6720,00051135769539,78809461961
6721,00051135769546,78809461979
6722,00051135769553,78809461987
6723,00051135769560,78809461995
6724,00051135769577,78809462001
6725,00051135769584,78809462019
6726,00051135769591,78809462027
6727,00051135769607,78809462035
6728,00051135769614,78809462043
6729,00051135769676,78809462100
6730,00051135769683,78809462118
6731,00051135769713,78809462142
6732,00051135769720,78809462159
6733,00051135769744,78809462175
6734,00051135769751,78809462183
6735,00051135769768,78809462191
6736,00051135769775,78809462209
6737,00051135769782,78809462217
6738,00051135769799,78809462225
6739,00051135769805,78809462233
6740,00051135769812,78809462241
6741,00051135769829,78809462258
6742,00051135769836,78809462266
6743,00051135769843,78809462274
6744,00051135769850,78809462282
6745,00051135769874,78809462308
6746,00051135769881,78809462316
6747,00051135769898,78809462324
6748,00051135769904,78809462332
6749,00051135769911,78809462340
6750,00051135769928,78809462357
6751,00051135769935,78809462365
6752,00051135769942,78809462373
6753,00051135769959,78809462381
6754,00051135769966,78809462399
6755,00051135769973,78809462407
6756,00051135769980,78809462415
6757,00051135769997,78809462423
6758,00051135770009,78809462431
6759,00051135770023,78809462456
6760,00051135770030,78809462464
6761,00051135770047,78809462472
6762,00051135770061,78809462498
6763,00051135770078,78809462506
6764,00051135770115,78809462548
6765,00051135770122,78809462555
6766,00051135770139,78809462563
6767,00051135770146,78809462571
6768,00051135770153,78809462589
6769,00051135770160,78809462597
6770,00051135770191,78809462621
6771,00051135770214,78809462647
6772,00051135770221,78809462654
6773,00051135770238,78809462662
6774,00051135770269,78809462696
6775,00051135770306,78809462738
6776,00051135770313,78809462746
6777,00051135770337,78809462761
6778,00051135770344,78809462779
6779,00051135770351,78809462787
6780,00051135770368,78809462795
6781,00051135770375,78809462803
6782,00051135770382,78809462829
6783,00051135770412,78809462852
6784,00051135770429,78809462860
6785,00051135770436,78809462878
6786,00051135770443,78809462886
6787,00051135770450,78809462894
6788,00051135770467,78809462902
6789,00051135770474,78809462910
6790,00051135770481,78809462928
6791,00051135770498,78809462936
6792,00051135770504,78809462944
6793,00051135770528,78809462969
6794,00051135770535,78809462977
6795,00051135770597,78809463033
6796,00051135770627,78809463066
6797,00051135770634,78809463074
6798,00051135770696,78809463132
6799,00051135770702,78809463140
6800,00051135770726,78809463165
6801,00051135770733,78809463173
6802,00051135770740,78809463181
6803,00051135770771,78809463215
6804,00051135770788,78809463223
6805,00051135770795,78809463231
